customer_id,uplift_score,customer_segment
12440,-0.0012702346,lost_cause
12441,-0.00052952766,lost_cause
12442,0.00084711955,sure_thing
12443,-0.0015401244,lost_cause
12444,-4.776544e-05,sure_thing
12445,0.0003048993,sure_thing
12446,-0.0001702382,sure_thing
12447,-0.00052952766,lost_cause
12448,-0.00015684968,sure_thing
12449,-0.000110636,sure_thing
12450,-0.00013682529,sure_thing
12451,-0.0007248501,sure_thing
12452,0.00057656626,sure_thing
12453,0.0007083413,sure_thing
12454,-0.00018012687,sure_thing
12455,-0.0007054243,sure_thing
12456,-0.0005004937,sure_thing
12457,-0.0004091302,sure_thing
12458,-0.00034978404,sure_thing
12459,-0.00052952766,lost_cause
12460,-0.00052952766,lost_cause
12461,0.0010464131,sure_thing
12462,-0.00030259963,sure_thing
12463,-0.00021364598,sure_thing
12464,0.0008329783,sure_thing
12465,0.00057656626,sure_thing
12467,-0.00042909384,lost_cause
12468,-0.004615903,lost_cause
12469,-0.0021157265,lost_cause
12470,-0.0007044673,lost_cause
12471,-0.00017849664,sure_thing
12472,0.00032529174,sure_thing
12473,-0.00013915091,sure_thing
12474,0.0001415378,sure_thing
12475,-0.0002691484,sure_thing
12476,-0.00031059125,sure_thing
12477,-0.0007277599,sure_thing
12478,0.0007083413,sure_thing
12479,0.00057656626,sure_thing
12480,-0.0006129074,sure_thing
12481,-0.0005171413,sure_thing
12482,-0.0004775524,lost_cause
12483,5.8844453e-05,sure_thing
12484,-0.0007277599,sure_thing
12485,-0.0010057688,lost_cause
12486,-0.0009970665,lost_cause
12487,-0.0003774166,lost_cause
12488,-0.00022145183,sure_thing
12489,-0.0003581643,lost_cause
12490,-0.00034371257,sure_thing
12491,5.1372335e-05,sure_thing
12492,-0.0002691484,sure_thing
12493,0.0010138412,sure_thing
12494,-0.00035388538,sure_thing
12495,-0.00042909384,lost_cause
12496,-0.00031912327,lost_cause
12497,-0.00015312107,sure_thing
12498,0.0011944487,sure_thing
12499,-0.00052952766,lost_cause
12500,-0.0007277599,sure_thing
12501,-0.0005995035,lost_cause
12502,-0.0003510408,sure_thing
12503,-0.0005995035,lost_cause
12504,4.6721776e-05,sure_thing
12505,-0.0005995035,lost_cause
12506,-0.00012916327,lost_cause
12507,-0.00017849664,sure_thing
12508,-0.00021752174,sure_thing
12509,-0.00032871962,lost_cause
12510,-0.0007277599,sure_thing
12511,-0.0011019111,lost_cause
12512,-7.2518596e-06,sure_thing
12513,0.00057656626,sure_thing
12514,-0.0020512938,lost_cause
12515,-0.0003709197,lost_cause
12516,-0.00070218864,sure_thing
12517,-0.00047672656,sure_thing
12518,0.0007083413,sure_thing
12519,-0.0004313945,sure_thing
12520,3.6850106e-05,sure_thing
12521,0.0007083413,sure_thing
12522,0.0011944487,sure_thing
12523,0.00022930832,sure_thing
12524,-0.0005376795,sure_thing
12525,-0.0005995035,lost_cause
12526,-8.7405904e-05,sure_thing
12527,-0.0006229868,sure_thing
12528,-0.00013682529,sure_thing
12529,-0.0005995035,lost_cause
12530,-0.0007277599,sure_thing
12531,-6.143353e-06,sure_thing
12532,0.0007083413,sure_thing
12533,-0.0011019111,lost_cause
12534,-0.0001702382,sure_thing
12535,-1.0044023e-05,sure_thing
12536,-0.00021364598,sure_thing
12537,-0.00052952766,lost_cause
12538,-0.00021440137,sure_thing
12539,-0.0007277599,sure_thing
12540,-0.0007277599,sure_thing
12541,0.0004080424,sure_thing
12542,-0.001726687,lost_cause
12543,-0.00040757656,lost_cause
12544,0.0010138412,sure_thing
12545,-0.0001702382,sure_thing
12546,0.00057656626,sure_thing
12547,-0.0007788539,lost_cause
12548,0.0011944487,sure_thing
12549,-0.00069612265,lost_cause
12550,-0.0001702382,sure_thing
12551,-0.0003581643,lost_cause
12552,-1.0044023e-05,sure_thing
12553,-0.0003731358,sure_thing
12554,-0.0009970665,lost_cause
12556,-0.0004529593,sure_thing
12557,-0.0007054243,sure_thing
12558,-0.00042051869,sure_thing
12559,-0.00041264296,lost_cause
12560,0.0007153445,sure_thing
12561,-0.00052952766,lost_cause
12562,-0.000110636,sure_thing
12563,-0.00078958273,lost_cause
12564,-0.0003709197,lost_cause
12565,-0.00041633844,lost_cause
12566,0.00057656626,sure_thing
12567,-0.00047849884,sure_thing
12568,-0.0007464886,lost_cause
12569,-0.00013682529,sure_thing
12571,0.0007083413,sure_thing
12572,0.0007153445,sure_thing
12573,-0.0015981793,lost_cause
12574,-0.0003581643,lost_cause
12575,-0.00052952766,lost_cause
12576,-0.0004313945,sure_thing
12577,-0.0007277599,sure_thing
12578,-0.00017849664,sure_thing
12579,-0.00021364598,sure_thing
12580,-0.0017558336,lost_cause
12581,0.0007083413,sure_thing
12582,-0.001068294,lost_cause
12583,3.885379e-05,sure_thing
12584,0.00095503114,sure_thing
12585,-0.00062561035,lost_cause
12586,-0.00050748384,sure_thing
12587,0.0011944487,sure_thing
12588,-6.143353e-06,sure_thing
12589,-0.0003731358,sure_thing
12590,-0.0004775524,lost_cause
12591,-0.00040757656,lost_cause
12592,-0.00017849664,sure_thing
12593,0.0011944487,sure_thing
12594,0.0001415378,sure_thing
12595,-0.00052952766,lost_cause
12596,0.0010197932,sure_thing
12597,-0.00030259963,sure_thing
12598,-0.0003731358,sure_thing
12599,0.00021248235,sure_thing
12600,-0.000653623,sure_thing
12601,-0.00024676323,lost_cause
12602,0.0007083413,sure_thing
12603,0.0011944487,sure_thing
12604,-1.0044023e-05,sure_thing
12605,-0.0006662607,lost_cause
12607,-0.00021364598,sure_thing
12608,-0.0005146265,lost_cause
12609,-6.143353e-06,sure_thing
12610,0.00057656626,sure_thing
12611,-0.0001590306,sure_thing
12612,0.00057656626,sure_thing
12613,-0.0003731358,sure_thing
12614,-0.0007464886,lost_cause
12615,9.070162e-05,sure_thing
12616,0.00044523383,sure_thing
12617,0.0005830406,sure_thing
12618,0.0011944487,sure_thing
12619,-0.0007277599,sure_thing
12620,-0.0001702382,sure_thing
12621,-0.0005555652,sure_thing
12622,-0.0007464886,lost_cause
12623,-0.0020217896,lost_cause
12624,0.0007083413,sure_thing
12625,-0.00198555,lost_cause
12626,0.00014357897,sure_thing
12627,-0.0001702382,sure_thing
12628,0.00057656626,sure_thing
12629,-0.00069242716,lost_cause
12630,-0.0001702382,sure_thing
12631,-0.0003731358,sure_thing
12632,-0.00074857473,lost_cause
12633,-0.00017849664,sure_thing
12634,-0.00052952766,lost_cause
12635,-0.0002691484,sure_thing
12637,-0.00017849664,sure_thing
12638,-0.0004558374,sure_thing
12639,-0.0014938116,lost_cause
12640,0.0013332269,sure_thing
12641,0.0011944487,sure_thing
12642,0.00051534985,sure_thing
12643,-0.00017849664,sure_thing
12644,-0.0003731358,sure_thing
12645,-0.0003731358,sure_thing
12646,-0.00011549116,sure_thing
12647,-0.0007277599,sure_thing
12648,-0.00035388538,sure_thing
12649,-0.00051754084,sure_thing
12650,0.0005830406,sure_thing
12651,-0.0010154247,lost_cause
12652,-0.0007457137,lost_cause
12653,-0.00037380864,sure_thing
12654,0.00078284094,sure_thing
12655,-0.0003581643,lost_cause
12656,-0.0007277599,sure_thing
12657,0.00038929674,sure_thing
12658,-0.0001702382,sure_thing
12659,0.0011944487,sure_thing
12660,0.0011944487,sure_thing
12661,-0.00052952766,lost_cause
12662,-0.0004313945,sure_thing
12663,-0.00029057264,lost_cause
12664,0.00037698948,sure_thing
12665,-0.00086838007,lost_cause
12666,-0.00058567524,lost_cause
12667,-8.7405904e-05,sure_thing
12668,-0.0003731358,sure_thing
12669,0.00057656626,sure_thing
12670,-0.00021250293,sure_thing
12671,-0.00050091743,lost_cause
12672,-0.00076407194,lost_cause
12673,-0.00032960664,sure_thing
12674,0.00038929674,sure_thing
12675,-0.0011959672,lost_cause
12676,3.885379e-05,sure_thing
12677,-0.0004118681,lost_cause
12678,-0.00017849664,sure_thing
12679,0.00079351605,sure_thing
12680,0.0011944487,sure_thing
12681,-0.00051323796,sure_thing
12682,-0.0007277599,sure_thing
12683,-0.0005376795,sure_thing
12684,0.00072955084,sure_thing
12685,0.00084711955,sure_thing
12686,-0.00052952766,lost_cause
12687,-0.00052952766,lost_cause
12688,-0.00037899875,sure_thing
12689,-2.3059547e-05,sure_thing
12690,-0.0003581643,lost_cause
12691,-0.00029377404,sure_thing
12692,-0.0014222264,lost_cause
12693,-0.00033712338,sure_thing
12694,0.00044523383,sure_thing
12695,-0.00026359744,sure_thing
12696,-0.002036035,lost_cause
12697,0.0007153445,sure_thing
12698,-0.0003581643,lost_cause
12699,-0.00052952766,lost_cause
12700,0.0007153445,sure_thing
12701,-0.00040804275,sure_thing
12702,0.00016030436,sure_thing
12703,-0.0004313945,sure_thing
12704,-0.00036268734,sure_thing
12705,-0.00043320132,sure_thing
12707,-0.00050091743,lost_cause
12708,0.00020038505,sure_thing
12709,-0.0007277599,sure_thing
12710,0.00057656626,sure_thing
12711,-0.00054359436,lost_cause
12712,-0.0006496318,sure_thing
12713,0.0010464131,sure_thing
12714,-0.00013265967,sure_thing
12715,-0.0001702382,sure_thing
12716,0.0007083413,sure_thing
12717,-0.0004313945,sure_thing
12718,0.00084711955,sure_thing
12719,-0.00021364598,sure_thing
12720,-0.0004313945,sure_thing
12721,-0.0004313945,sure_thing
12722,-0.00020934187,sure_thing
12723,0.0009803623,sure_thing
12724,-0.00040804275,sure_thing
12725,-0.002000928,lost_cause
12726,0.00021248235,sure_thing
12727,-0.0007277599,sure_thing
12728,0.00078284094,sure_thing
12729,-0.00010608364,sure_thing
12730,-0.0017316341,lost_cause
12731,-0.0007277599,sure_thing
12732,0.22738987,sleeping_dog
12733,-0.004615903,lost_cause
12734,-0.0004336238,lost_cause
12735,-0.00040757656,lost_cause
12736,-0.00052952766,lost_cause
12738,-0.00052952766,lost_cause
12739,-0.0003438832,sure_thing
12740,0.0007083413,sure_thing
12741,-0.00052952766,lost_cause
12742,-0.0010611415,lost_cause
12743,-0.00037899875,sure_thing
12744,-0.0007277599,sure_thing
12745,-0.0012173653,lost_cause
12746,-0.00041633844,lost_cause
12747,-0.000653623,sure_thing
12748,-0.000653623,sure_thing
12749,0.0001415378,sure_thing
12750,0.0011347476,sure_thing
12751,-0.001645565,lost_cause
12752,0.0005830406,sure_thing
12753,0.00037064677,sure_thing
12754,-0.00062561035,lost_cause
12755,-0.0020058155,lost_cause
12756,0.0005830406,sure_thing
12757,-0.0005004937,sure_thing
12758,-0.0007277599,sure_thing
12759,-0.00040804275,sure_thing
12760,-0.0015783906,lost_cause
12761,-0.00040757656,lost_cause
12762,-0.0001579171,sure_thing
12763,0.00051534985,sure_thing
12764,-0.00050091743,lost_cause
12765,-0.0006684065,lost_cause
12766,0.00010839378,sure_thing
12767,-0.0010057688,lost_cause
12768,-0.00083369017,lost_cause
12769,-0.0010558367,lost_cause
12770,-0.0011438727,lost_cause
12771,-0.00083369017,lost_cause
12772,-6.74359e-05,sure_thing
12773,-0.0014179945,lost_cause
12774,-0.0007464886,lost_cause
12775,-0.00031990965,sure_thing
12776,-0.0003581643,lost_cause
12777,-0.00052952766,lost_cause
12778,-0.0004313945,sure_thing
12779,-0.00025267433,sure_thing
12780,-0.00040757656,lost_cause
12781,-0.00021364598,sure_thing
12782,-0.0003731358,sure_thing
12783,-0.00021364598,sure_thing
12784,-0.00022584747,sure_thing
12785,-0.0011438727,lost_cause
12786,-0.00040757656,lost_cause
12787,0.0004284454,sure_thing
12788,-0.0004413724,lost_cause
12789,0.00047426572,sure_thing
12790,-0.0006237626,lost_cause
12791,-0.00089895725,lost_cause
12792,-0.0013124347,lost_cause
12793,-0.0004696846,lost_cause
12794,-0.00011549116,sure_thing
12795,0.0013332269,sure_thing
12796,-0.0009970665,lost_cause
12797,-0.0007457137,lost_cause
12798,-0.000110636,sure_thing
12799,-0.0003709197,lost_cause
12800,-0.0003709197,lost_cause
12801,-0.0004775524,lost_cause
12802,-0.0013993382,lost_cause
12803,-0.00040757656,lost_cause
12804,-0.0005108714,lost_cause
12805,-0.0011957884,lost_cause
12806,-0.0005398989,lost_cause
12807,-0.0005995035,lost_cause
12808,0.00032658456,sure_thing
12809,-0.0004313945,sure_thing
12810,-0.00054359436,lost_cause
12811,-0.0004711151,lost_cause
12812,0.0007083413,sure_thing
12813,-0.00069242716,lost_cause
12814,0.0011944487,sure_thing
12815,-0.0001702382,sure_thing
12816,0.0011944487,sure_thing
12817,-0.00034832954,lost_cause
12818,-0.00058567524,lost_cause
12819,-0.00034350157,lost_cause
12820,-0.0004313945,sure_thing
12821,-0.0011592507,lost_cause
12822,0.00062101946,sure_thing
12823,0.00032658456,sure_thing
12824,0.00084711955,sure_thing
12825,-0.0014266968,lost_cause
12826,-0.0003731358,sure_thing
12827,0.0011944487,sure_thing
12828,4.165742e-05,sure_thing
12829,-0.0014179945,lost_cause
12830,0.0004212578,sure_thing
12831,-0.0003581643,lost_cause
12832,-1.0044023e-05,sure_thing
12833,-0.0001702382,sure_thing
12834,-0.0007464886,lost_cause
12835,-0.0026074052,lost_cause
12836,-0.0007277599,sure_thing
12837,-0.00059651537,sure_thing
12838,-0.00017849664,sure_thing
12839,-0.0003731358,sure_thing
12840,-0.0003731358,sure_thing
12841,-0.000653623,sure_thing
12842,-0.000110636,sure_thing
12843,-0.000653623,sure_thing
12844,-0.00059901376,sure_thing
12845,-0.0008378625,lost_cause
12847,-0.0005535827,sure_thing
12848,-0.00036668777,lost_cause
12849,-0.000110636,sure_thing
12850,-0.00052952766,lost_cause
12851,-0.0005406124,sure_thing
12852,-0.0005995035,lost_cause
12853,-0.00016965589,sure_thing
12854,-0.0007277599,sure_thing
12855,-0.0004989505,lost_cause
12856,-0.0005004937,sure_thing
12857,-0.0043055415,lost_cause
12858,-0.0014179945,lost_cause
12859,-0.0009562969,lost_cause
12860,-0.0008030534,lost_cause
12861,-0.0003581643,lost_cause
12862,-0.0010895729,lost_cause
12863,-0.0005376795,sure_thing
12864,0.00022809237,sure_thing
12865,-0.0004313945,sure_thing
12866,-0.00066924095,lost_cause
12867,-0.0007277599,sure_thing
12868,-0.0005916357,lost_cause
12869,-0.0005146265,lost_cause
12870,-0.0013488531,lost_cause
12871,0.00022809237,sure_thing
12872,-0.0028519034,lost_cause
12873,-0.0017424822,lost_cause
12874,-0.0005995035,lost_cause
12875,6.480119e-05,sure_thing
12876,-0.0007277599,sure_thing
12877,-0.0006229868,sure_thing
12878,-0.0013208985,lost_cause
12879,0.00080759026,sure_thing
12880,-0.00075924397,lost_cause
12881,-0.0003400445,lost_cause
12882,4.4703018e-05,sure_thing
12883,0.0011944487,sure_thing
12884,-0.00022577011,sure_thing
12885,0.00057656626,sure_thing
12886,0.00057656626,sure_thing
12887,-0.0003581643,lost_cause
12888,-0.000890255,lost_cause
12889,-0.00041633844,lost_cause
12890,-0.0005535827,sure_thing
12891,-0.004615903,lost_cause
12892,-0.0003709197,lost_cause
12893,0.0010480531,sure_thing
12894,-0.00078600645,lost_cause
12895,-6.957445e-05,sure_thing
12897,-0.0006530881,lost_cause
12898,-0.00039356947,lost_cause
12899,-0.00032871962,lost_cause
12900,-0.0002489686,lost_cause
12901,0.00013091904,sure_thing
12902,-0.0003581643,lost_cause
12903,-0.00052952766,lost_cause
12904,-0.00045897375,sure_thing
12905,-0.0011019111,lost_cause
12906,0.00051534985,sure_thing
12907,-0.0013106465,lost_cause
12908,-6.143353e-06,sure_thing
12909,-0.0007277599,sure_thing
12910,9.070162e-05,sure_thing
12911,-0.0005146265,lost_cause
12912,0.0011944487,sure_thing
12913,-0.0007054243,sure_thing
12914,-0.0018010736,lost_cause
12915,-0.00035388538,sure_thing
12916,-0.0007277599,sure_thing
12917,-0.0007277599,sure_thing
12919,0.00084563915,sure_thing
12920,-0.0006229868,sure_thing
12921,-0.00047849884,sure_thing
12922,0.0007083413,sure_thing
12923,-0.0006229868,sure_thing
12924,-0.000653623,sure_thing
12925,6.480119e-05,sure_thing
12926,-0.003104031,lost_cause
12927,-0.00052952766,lost_cause
12928,-0.0004167033,sure_thing
12929,-0.00041633844,lost_cause
12930,-6.957445e-05,sure_thing
12931,-0.0007277599,sure_thing
12932,-0.0010895729,lost_cause
12933,-0.000653623,sure_thing
12934,-0.0003581643,lost_cause
12935,-0.0004313945,sure_thing
12936,0.0007087109,sure_thing
12937,-0.0007054243,sure_thing
12938,-6.573362e-05,sure_thing
12939,-0.00040984957,sure_thing
12940,-0.0005004937,sure_thing
12941,-0.0004914999,lost_cause
12942,-0.00019763267,sure_thing
12943,-0.00043195486,lost_cause
12944,0.0004080424,sure_thing
12945,-0.0010360479,lost_cause
12946,-0.00052952766,lost_cause
12947,0.00038929674,sure_thing
12948,-6.143353e-06,sure_thing
12949,-0.0004313945,sure_thing
12950,-0.00045897375,sure_thing
12951,0.00022930832,sure_thing
12952,0.00057656626,sure_thing
12953,-0.00040804275,sure_thing
12954,-0.0003581643,lost_cause
12955,-0.00058557896,sure_thing
12956,-0.0024560094,lost_cause
12957,-0.0004313945,sure_thing
12958,-0.00049585104,lost_cause
12959,-0.0013915896,lost_cause
12960,-0.0018582344,lost_cause
12961,-0.00050091743,lost_cause
12962,0.000103548984,sure_thing
12963,-0.0004313945,sure_thing
12964,-0.001229465,lost_cause
12965,0.00060129847,sure_thing
12966,-1.0044023e-05,sure_thing
12967,-0.00062561035,lost_cause
12968,0.0010730766,sure_thing
12969,-0.0003400445,lost_cause
12970,-0.0006229868,sure_thing
12971,4.6721776e-05,sure_thing
12972,-0.0010820031,lost_cause
12973,-0.0003400445,lost_cause
12974,-0.00276047,lost_cause
12975,-0.0031946898,lost_cause
12976,-0.004268408,lost_cause
12977,-0.00043549688,sure_thing
12978,-0.0034943223,lost_cause
12979,-0.0019631982,lost_cause
12980,-0.0006300968,sure_thing
12981,0.0011944487,sure_thing
12982,-0.0022634864,lost_cause
12983,-0.0015783906,lost_cause
12984,0.0011944487,sure_thing
12985,-0.00021364598,sure_thing
12986,-0.0016241074,lost_cause
12987,0.00022930832,sure_thing
12988,-0.0008146167,lost_cause
12989,-0.0007277599,sure_thing
12990,0.00032658456,sure_thing
12991,0.0004080424,sure_thing
12992,-0.0003581643,lost_cause
12993,0.00022930832,sure_thing
12994,0.0003064556,sure_thing
12995,0.0008977915,sure_thing
12996,-0.0003709197,lost_cause
12997,-0.00043936473,sure_thing
12998,-0.0021511316,lost_cause
12999,-0.00039356947,lost_cause
13000,-0.00030514924,sure_thing
13001,-0.0007277599,sure_thing
13002,-0.0003581643,lost_cause
13003,0.0010209242,sure_thing
13004,-0.0004313945,sure_thing
13005,0.00078235747,sure_thing
13006,0.0010480531,sure_thing
13007,-0.00047385693,lost_cause
13008,-0.0014744997,lost_cause
13009,-0.0003709197,lost_cause
13010,-0.00091409683,lost_cause
13011,-0.0003581643,lost_cause
13012,-0.0004284322,sure_thing
13013,-0.0005443216,sure_thing
13014,-0.00017849664,sure_thing
13015,-0.00017849664,sure_thing
13016,0.0007083413,sure_thing
13017,0.0011944487,sure_thing
13018,-0.0003731358,sure_thing
13019,-0.0009537339,lost_cause
13020,-0.00084644556,lost_cause
13021,-0.0003731358,sure_thing
13022,-0.0003581643,lost_cause
13023,-0.00020505418,sure_thing
13024,-0.001609683,lost_cause
13025,-0.0005146265,lost_cause
13026,-0.0007277599,sure_thing
13027,9.070162e-05,sure_thing
13028,-0.00021364598,sure_thing
13029,-0.00043519965,sure_thing
13030,-0.0003280949,sure_thing
13031,-0.0006175041,lost_cause
13032,-0.00071294437,sure_thing
13033,-0.0004711151,lost_cause
13034,0.0004080424,sure_thing
13035,0.00015911733,sure_thing
13036,-0.0007464886,lost_cause
13037,-0.0004313945,sure_thing
13038,0.0009803623,sure_thing
13039,-0.0004711151,lost_cause
13040,0.0007083413,sure_thing
13041,-0.0008881092,lost_cause
13042,-0.0019729137,lost_cause
13043,-0.00041347742,lost_cause
13044,-0.0033259392,lost_cause
13045,0.00044921838,sure_thing
13046,-0.00034978404,sure_thing
13047,-0.00047849884,sure_thing
13048,-0.00034371257,sure_thing
13049,0.00013091904,sure_thing
13050,-0.00047849884,sure_thing
13051,0.00015872717,lost_cause
13052,-0.007675469,lost_cause
13053,-0.0003400445,lost_cause
13055,-0.00030259963,sure_thing
13056,-0.001693368,lost_cause
13057,-0.0019969344,lost_cause
13058,0.0009803623,sure_thing
13059,-0.001865685,lost_cause
13060,-0.0013741851,lost_cause
13061,0.0013332269,sure_thing
13062,-0.00067061186,lost_cause
13063,-0.00075924397,lost_cause
13064,-0.0006229868,sure_thing
13065,-0.0005376339,lost_cause
13066,-0.00041510968,sure_thing
13067,-0.00017599593,sure_thing
13068,0.00078284094,sure_thing
13069,-0.0007277599,sure_thing
13070,-0.0034311414,lost_cause
13071,-0.0003400445,lost_cause
13072,-0.0003581643,lost_cause
13073,-0.0003709197,lost_cause
13074,-0.0014240742,lost_cause
13075,0.00084711955,sure_thing
13076,-0.0003581643,lost_cause
13077,-0.0007277599,sure_thing
13078,-0.0007277599,sure_thing
13079,0.00015324971,sure_thing
13080,0.10243733,sleeping_dog
13081,-0.0007277599,sure_thing
13082,-0.0005376795,sure_thing
13083,0.00042342953,sure_thing
13084,-0.0005995035,lost_cause
13085,0.00030047545,sure_thing
13086,-0.001645565,lost_cause
13087,-0.0007044673,lost_cause
13088,-0.00064855814,lost_cause
13089,-0.0007277599,sure_thing
13090,-0.00017849664,sure_thing
13091,-0.00070531515,sure_thing
13092,-0.00035388538,sure_thing
13093,-0.0043055415,lost_cause
13094,0.0003064556,sure_thing
13095,0.0007083413,sure_thing
13096,-0.0003581643,lost_cause
13097,-0.0007277599,sure_thing
13098,-0.00047764604,sure_thing
13099,0.0007083413,sure_thing
13101,-0.0054683685,lost_cause
13102,-0.00017849664,sure_thing
13103,0.00022248935,sure_thing
13104,-0.00040242498,sure_thing
13105,-0.0003581643,lost_cause
13106,0.00045339967,sure_thing
13107,-0.00017849664,sure_thing
13108,-0.0005545616,lost_cause
13109,-0.0003601841,sure_thing
13110,-0.000653623,sure_thing
13111,-0.0005146265,lost_cause
13112,-0.0003990531,lost_cause
13113,-0.00045853926,sure_thing
13114,-0.0013568401,lost_cause
13115,-0.0003731358,sure_thing
13116,-0.00021364598,sure_thing
13117,-0.00029562667,sure_thing
13118,-0.000653623,sure_thing
13119,-0.0007464886,lost_cause
13120,-0.0003581643,lost_cause
13121,-0.0003774166,lost_cause
13122,0.0007083413,sure_thing
13123,-0.0013695955,lost_cause
13124,-0.0005535827,sure_thing
13125,-0.0007464886,lost_cause
13126,-0.0004313945,sure_thing
13127,0.0011944487,sure_thing
13128,-0.0003581643,lost_cause
13129,-0.00066554546,lost_cause
13130,0.0011944487,sure_thing
13131,-0.00017849664,sure_thing
13132,-0.00012916327,lost_cause
13133,-0.00091570616,lost_cause
13134,-0.00034990322,sure_thing
13135,-0.0021849275,lost_cause
13136,-0.0004313945,sure_thing
13137,-0.0007277599,sure_thing
13138,-0.00020948012,sure_thing
13139,-9.662917e-05,sure_thing
13140,-0.0005406124,sure_thing
13141,-0.00015312107,sure_thing
13142,0.00084711955,sure_thing
13143,-0.0011019111,lost_cause
13144,-0.0003812909,lost_cause
13145,4.6721776e-05,sure_thing
13146,-0.00037899875,sure_thing
13147,0.0011944487,sure_thing
13148,-0.00070531515,sure_thing
13149,-1.0368036e-05,sure_thing
13150,-0.0005634427,lost_cause
13151,-0.0018683672,lost_cause
13152,-0.0016517639,lost_cause
13153,0.0005830406,sure_thing
13154,-0.0017155409,lost_cause
13155,-8.427136e-05,sure_thing
13156,-0.0012510419,lost_cause
13157,0.0001415378,sure_thing
13158,-0.0002691484,sure_thing
13159,-0.00021534419,sure_thing
13160,0.0011944487,sure_thing
13161,-0.0013231039,lost_cause
13162,-0.0007277599,sure_thing
13163,-0.0003990531,lost_cause
13164,-0.0004402995,lost_cause
13165,-0.0005535827,sure_thing
13166,-0.0007737875,lost_cause
13167,-0.00027084662,sure_thing
13168,-0.0007277599,sure_thing
13169,0.00013977155,sure_thing
13170,-0.00016271442,sure_thing
13171,0.00045339967,sure_thing
13172,-0.0003581643,lost_cause
13173,-0.0007277599,sure_thing
13174,-0.0007054243,sure_thing
13175,-0.0012441874,lost_cause
13176,-0.00037899875,sure_thing
13177,0.00078284094,sure_thing
13178,-0.0003731358,sure_thing
13179,-0.00052952766,lost_cause
13180,-0.0003581643,lost_cause
13181,-0.00042837858,lost_cause
13182,0.0007083413,sure_thing
13183,-0.0007277599,sure_thing
13184,-0.00058557896,sure_thing
13185,-0.0003581643,lost_cause
13186,-0.00021364598,sure_thing
13187,-0.0030383468,lost_cause
13188,0.0010480531,sure_thing
13189,-0.00011549116,sure_thing
13190,-0.0010104775,lost_cause
