customer_id,frequency_repeat,prob_alive,predicted_purchases_90d,expected_avg_order_value,clv_90d,clv_365d
12438,1,0.9999999999965492,1.0203060178311902,28.53605002110927,28.542755092028187,109.23241608870306
12439,1,0.9999999999965492,1.9409629354664437,19.067220224788986,36.28074615250279,138.84551603239026
12440,1,0.9999999999965492,0.582370916169508,27.495270027780734,15.69745521023205,60.07377190917157
12444,4,1.0,2.2673517020786904,24.47778031218725,54.407968364307074,208.21794601639138
12445,1,0.9999999999965492,0.3955944414627067,19.45300532917888,7.544117983424116,28.871152484428826
12449,4,1.0,0.9622967993297461,22.543007118228314,21.266326379601765,81.38570380767533
12450,4,1.0,1.2200486966933874,19.344310133408236,23.136730984805993,88.54369585963971
12451,7,1.0,1.2659779936269433,25.177321399778624,31.246923611054164,119.58120196770486
12454,3,1.0,0.8652757985507586,421.0344317340423,357.1443266328997,1366.7824834954486
12455,8,1.0,1.158807750312796,26.372418130967965,29.959387436602913,114.65383294942208
12456,2,1.0,1.0330020256763088,22.620175904920934,22.907027456861147,87.66462615313728
12457,6,1.0,1.5061862189471296,32.4124898378075,47.858892963132206,183.1547968245595
12458,3,1.0,0.768279194301498,19.771408154282494,14.891150716440052,56.98806460179691
12462,1,0.9999999999965492,0.5314820734539234,18.614658992308804,9.69873940919592,37.116835262237245
12463,3,1.0,1.5109070133491216,16.207805174641006,24.00675885720633,91.87327095708167
12464,7,1.0,2.0652539193957615,43.8751530670408,88.83082283579988,339.9533566474821
12465,1,0.9999999999965492,0.8824788599205817,18.154817807733817,15.70607947743025,60.10677676592141
12468,4,1.0,0.8222620088102818,23.066523317210446,18.59362000159444,71.15732276232328
12469,1,0.9999999999965492,2.8506604509617492,43.02473016417238,120.23619695194579,460.1409447697761
12471,70,1.0,8.210036715113628,32.31294610374559,260.07178643899937,995.2882788518623
12472,18,1.0,2.3032020933676063,18.678402530090644,42.17386100826376,161.3983204798737
12473,2,1.0,1.433141763167693,17.627120406024872,24.765215324961257,94.77586505508843
12474,28,1.0,3.740102934903001,16.743810571094013,61.39166929032838,234.94439631631565
12475,1,0.9999999999965492,0.43673328106223985,21.01395103623535,8.996955858890253,34.43112701424104
12476,17,1.0,3.0276460580915634,24.87308519143116,73.82549133280537,282.52832500637476
12477,8,1.0,1.244661865813583,36.29146616867187,44.28202605001408,169.46621582780602
12480,6,1.0,1.1888689543371929,21.065743304631894,24.551744694676344,93.95891824547465
12481,13,1.0,1.9883441920909015,29.823807691930014,58.13346917539779,222.47534525566357
12482,26,1.0,19.430450311753187,108.68546641036363,2070.2649262966943,7922.852545732302
12483,18,1.0,2.410573624908153,33.42670326308898,78.99244052350886,302.3021114571999
12484,8,1.0,1.1638251359774983,12.268439473585385,13.99744090795241,53.56785932208477
12488,2,1.0,2.35999846280893,24.499309962188054,56.68095485391625,216.91660895892966
12490,19,1.0,2.300476839566061,20.03062346646991,45.17351843768133,172.87793509301298
12492,2,1.0,0.6867819434539639,17.075085719613167,11.49617447334554,43.995574689688425
12493,1,0.9999999999965492,2.236258380002084,21.925614046916163,48.06681339583001,183.95050316561003
12494,8,1.0,1.3265642954210302,16.09264904064493,20.927985676233966,80.09088232422489
12496,1,0.9999999999965492,3.6842664601779433,7.3179712240744,26.43098299297319,101.15071662189489
12497,2,1.0,0.43607228021115213,109.83881564631128,46.955439246671546,179.69730185061096
12498,2,1.0,3.175969901088715,18.14993748182038,56.50971236130422,216.26126818524634
12500,17,1.0,2.316152384527927,42.917535734996434,97.4481260425244,372.9315623744458
12502,4,1.0,1.704573206519838,21.832677243343696,36.4833103485068,139.62072418840935
12504,3,1.0,0.5694197672172717,41.41467986156574,23.118435115295725,88.47367802062527
12507,3,1.0,0.7158132740703127,33.704697212909544,23.651667395397382,90.5143447363713
12508,1,0.9999999999965492,3.5365277260971846,8.905475651759339,30.87491518253483,118.1575349348106
12510,6,1.0,0.9789184147503369,22.670611720525372,21.756113830542827,83.26010823933265
12512,1,0.9999999999965492,3.6842664601779433,7.21839788550143,26.071344899601392,99.77439055491658
12514,1,0.9999999999965492,0.41809934673882326,21.959065856864157,9.000464753843964,34.44455546823428
12516,3,1.0,0.6264743085245608,33.615799020521266,20.645161727008624,79.00852208247431
12517,3,1.0,1.7062123650614283,9.308804942708186,15.570358084451847,59.58737435987644
12518,4,1.0,2.845479634311933,16.225640896758797,45.26149836180301,173.21463208138144
12519,1,0.9999999999965492,0.3827191258502229,19.722631978381806,7.39974275726213,28.318632073340883
12520,4,1.0,1.8455195775562532,16.715098358675654,30.24121100763128,115.73236476861537
12522,1,0.9999999999965492,2.9458801576480473,18.65948817099788,53.88729546177059,206.22534372720682
12523,22,1.0,2.719374465384337,16.99947632375537,45.31856437052653,173.43302228195057
12524,16,1.0,2.156291596857475,43.88682958536863,92.77122345106051,355.0331721093865
12525,2,1.0,1.3530679856609922,16.488462216962645,21.87113681259215,83.70029833991983
12526,2,1.0,1.890931877797896,18.738155498762822,34.73556019574292,132.9321276850144
12527,4,1.0,0.9020165773619487,23.872852789913356,21.110106508075184,80.78785423243643
12528,5,1.0,1.5287073291511857,19.727788808151427,29.564758997162443,113.14359969554049
12530,8,1.0,1.2802306664212202,23.058228343007162,28.93914840757791,110.74940347969799
12531,1,0.9999999999965492,0.24536356976858906,17.068439392657854,4.1055890958722525,15.711987681764269
12533,1,0.9999999999965492,1.1172469430119212,20.444914016118478,22.392678704656152,85.69622623048055
12535,1,0.9999999999965492,1.243244454083753,23.97703435574419,29.22291813932924,111.8353832077288
12538,1,0.9999999999965492,0.44443628491372417,21.777593720643512,9.488356316390842,36.31170438201147
12539,6,1.0,0.8443275195149734,22.727827936039823,18.812237927302593,71.99396814390619
12540,31,1.0,3.7853386587266056,26.14213619032508,97.0101996325871,371.25562886093866
12541,2,1.0,0.8912938798325759,18.660673988754045,16.30496366570742,62.39869170657505
12542,1,0.9999999999965492,0.8651647802587157,15.392275986438497,13.054891257382554,49.9607451775902
12545,1,0.9999999999965492,0.7606922459081326,20.304333136689404,15.141514089696615,57.94619902409627
12546,1,0.9999999999965492,2.236258380002084,18.2400335234902,39.987034608529044,153.02939006515692
12547,2,1.0,0.7613733882887475,18.140957054080797,13.540337008170214,51.81853403040279
12549,4,1.0,2.6432847053627815,33.414174966715315,86.58571962375453,331.36140231688074
12553,11,1.0,2.325433089624185,18.35460370485341,41.842771750184546,160.13125009776329
12556,1,0.9999999999965492,1.1928001935726236,8.134324964775912,9.511758269967796,36.401263078155736
12557,7,1.0,0.9502708445866054,322.4693966472053,300.4052340107623,1149.643382738912
12559,1,0.9999999999965492,3.1567692834617693,29.116509885646057,90.10600678109883,344.8334539910419
12560,1,0.9999999999965492,0.9540794121630577,21.565459687197322,20.170414811889525,77.19167740851375
12562,8,1.0,1.6980997341243755,22.72401517035279,37.82856351203042,144.76897469291967
12567,14,1.0,1.9459945865893358,20.192298534855055,38.52112584523804,147.41939357169844
12569,31,1.0,9.656338019508757,20.176466354339087,190.99814647138686,730.9451712094899
12571,1,0.9999999999965492,1.3686537572943407,18.27587558697334,24.521293317241778,93.84238157900134
12572,1,0.9999999999965492,1.9409629354664437,18.717992032841448,35.616241351489705,136.30247263370046
12573,4,1.0,1.5669510053997966,6.8198195389673,10.476106035839749,40.09179806948029
12575,1,0.9999999999965492,1.5091781177916295,18.786148390151137,27.79392193493439,106.36665016200973
12576,7,1.0,1.3318805833919787,15.063690641467437,19.66836508776807,75.27034556140771
12577,7,1.0,0.9578946076322095,5.935048262180697,5.573314729062493,21.328937291280635
12578,3,1.0,0.7584687746253943,24.93150895385819,18.537785639297972,70.94364604209267
12580,1,0.9999999999965492,0.46802159981052666,20.15968220885502,9.249561916185698,35.397844132755125
12582,3,1.0,0.9235774394464082,19.017804491475058,17.218895068912964,65.89628452792682
12583,26,1.0,3.119247308187397,30.4629958887779,93.15239089539105,356.4918904687152
12584,8,1.0,2.489802456648742,24.091170833946983,58.80230951703335,225.03498066082827
12585,1,0.9999999999965492,1.0698127765547645,24.362153802917945,25.5502436681722,97.78014906167994
12586,3,1.0,0.47273836962363713,22.91788645180901,10.62103895659766,40.64645276395989
12588,2,1.0,0.43967097606900385,18.60793929653892,8.020430198393058,30.69398752210696
12589,5,1.0,0.7577404425787644,19.640284860242925,14.589480742425717,55.83358109042019
12591,2,1.0,1.9181639356931506,18.587464780663755,34.95243730169285,133.76211099254206
12592,3,1.0,0.7504827984474279,23.65040845763433,17.400069117443692,66.58963311988205
12593,2,1.0,1.687316648495678,20.58434238038369,34.04906369709176,130.3049226046948
12594,13,1.0,1.9155860761248924,25.559222200544117,47.9977512350819,183.68620398865465
12596,1,0.9999999999965492,0.7415050878586537,20.963806481283754,15.238978723107044,58.3191937597585
12597,3,1.0,1.204513134216085,16.822910994966445,19.864803459298557,76.02211033904176
12598,9,1.0,1.3050195164298455,21.393176828642645,27.369311521313534,104.74167663626889
12599,12,1.0,1.9574323468443864,17.140185244551546,32.89075611623228,125.87210821017555
12600,19,1.0,2.3923886300051938,40.54318296511638,95.08700235930662,363.89560057711424
12601,5,1.0,2.0482480595949486,21.063873246138897,42.29532535985211,161.86316154199108
12604,1,0.9999999999965492,0.767310545612688,18.73174032712679,14.090320801059784,53.92330837027508
12605,2,1.0,2.067002541518036,17.129496992069722,34.71020719139642,132.83510236594663
12609,8,1.0,1.170582962341718,18.577565161403236,21.31879126427229,81.58648562056912
12610,3,1.0,2.3621198049838834,18.131209532326785,41.98559218989277,160.67782037964034
12613,8,1.0,1.1264331862079933,20.166434898168987,22.26927872212663,85.22397755674291
12615,7,1.0,1.0583717620787836,20.73666181913886,21.51536284266022,82.33876017754297
12616,2,1.0,0.7814756305960301,21.533028650092838,16.496512603897486,63.131744744036375
12619,8,1.0,1.3624249303511693,33.88517387451319,45.25784657040545,173.20065676623898
12620,2,1.0,1.1245819861658561,15.838040887987882,17.460801202198812,66.82205330253502
12621,34,1.0,4.407471820212926,30.646784171446317,132.4176997659347,506.75925402803523
12623,6,1.0,1.3387876373401024,20.46834318673333,26.863708652985164,102.80674699437543
12624,1,0.9999999999965492,1.4837872003383346,18.794632544848092,27.33864873630698,104.62433091825883
12625,3,1.0,0.825205179199333,27.09275880776109,21.917285309822397,83.87690749467949
12626,8,1.0,2.2982111950717616,21.26148129221919,47.902153692976285,183.3203545651278
12627,5,1.0,3.0325627541960176,18.822589862433276,55.95781668984539,214.1491771334899
12628,2,1.0,2.4693838185986596,20.753341094646387,50.239835342562536,192.26660428093874
12629,1,0.9999999999965492,2.0781731691529743,30.67329562664331,62.49046540243543,239.14946179536688
12630,1,0.9999999999965492,2.15431957219206,19.600503642551313,41.39510068722036,158.41802403872
12631,5,1.0,0.7854812430623256,18.847320108273205,14.512993838879417,55.54086760685608
12632,1,0.9999999999965492,1.9198369072005976,24.562190764101295,46.22777829081783,176.91256141315
12633,6,1.0,1.2189449134080284,17.744877998618314,21.204531553570877,81.14921654050809
12635,3,1.0,0.8590189146606616,16.005695032231316,13.478726148202473,51.58275079679838
12637,11,1.0,2.0546599052217256,13.16246964848762,26.512392113377103,101.46226730733675
12638,1,0.9999999999965492,0.26975450311492355,17.815123200964102,4.711173719525514,18.02954502248114
12639,2,1.0,0.6097523993265177,19.07050493519069,11.399539175002982,43.62575379876953
12640,2,1.0,2.5400214449831275,21.365100768062714,53.20027952364729,203.596150764906
12642,2,1.0,2.0510872714916673,22.04252322139021,44.321763481761984,169.61828999391446
12643,10,1.0,1.8615428939431178,182.59808318748836,333.2275095525447,1275.2534174884727
12644,3,1.0,0.5824483615152317,18.274929380558312,10.434814202853051,39.93377524837098
12645,7,1.0,1.049072510280307,21.573843462566245,22.187308171478723,84.91027829167484
12646,1,0.9999999999965492,1.9198369072005976,32.70990518693915,61.562352455364206,235.59759655723934
12647,34,1.0,4.370736532673398,28.990975285181868,124.21928899927002,475.38413928374837
12648,3,1.0,0.6001020140727038,18.03174743461392,10.608023799408944,40.596644080077894
12649,7,1.0,1.1266134965190875,19.14583364637606,21.145639121464463,80.92383666293176
12651,3,1.0,2.0035698092889596,13.612669494032117,26.73741177521231,102.32341197436429
12652,1,0.9999999999965492,1.176882972291807,20.776410661796678,23.970405754571082,91.73414853458345
12653,2,1.0,0.625501784984546,49.64366552707683,30.441354990188266,116.4983108277753
12654,4,1.0,1.345040340883008,16.3431843615854,21.549816440901935,82.47061324382165
12656,7,1.0,1.2083243886933472,24.363669657872187,28.860099830379664,110.44688653457898
12657,3,1.0,3.1023678530389804,33.35842048218739,101.45427590104957,388.2629985602433
12662,19,1.0,2.701838209329732,16.671806850956745,44.15842700368521,168.99320534184463
12663,1,0.9999999999965492,1.9409629354664437,26.051868999659984,49.57100378722777,189.70700250073037
12664,10,1.0,1.28791942249625,159.50093564296964,201.38332771543918,770.6890023550706
12665,2,1.0,0.6797717367350274,20.026374225300888,13.345566585189843,51.07315245051792
12668,8,1.0,1.1311735649830694,19.1794069132456,21.26845809898583,81.39386184490718
12669,1,0.9999999999965492,1.1537880321034477,17.57242834257562,19.876018678434413,76.0650307046205
12670,6,1.0,0.8899100819467689,32.281441670708965,28.162463001180505,107.77704768545026
12672,1,0.9999999999965492,0.5637574086855162,22.316104108903776,12.333383231634759,47.19955185109747
12673,2,1.0,0.6001364879585348,17.337248159229418,10.20003785029586,39.03529196784578
12674,3,1.0,1.6432743969037114,24.31697703047503,39.17339923392304,149.91562765865842
12675,1,0.9999999999965492,2.4540491969080533,10.911464870585009,26.250519891271736,100.46008880582878
12676,9,1.0,1.7719497493878922,24.374914543683044,42.3414853118891,162.03981453401147
12677,1,0.9999999999965492,1.1102147232309068,21.839896716235955,23.769998155476735,90.96719362147044
12678,14,1.0,1.907398648770244,89.68467432193937,167.69931605500827,641.7811248440928
12679,3,1.0,1.3060385887653054,22.590313416722996,28.923433759445146,110.68926391090237
12680,3,1.0,2.229147038515181,17.142376307727567,37.46116903298925,143.36296513028609
12681,43,1.0,5.213485223393672,19.729625556691044,100.83668858547608,385.899507215114
12682,50,1.0,5.858385210235541,21.993948998588213,126.31435934819203,483.4019215668699
12683,19,1.0,2.333346111973503,22.079119922740933,50.504782765509376,193.2805514998212
12684,5,1.0,2.121146531863858,21.74774492999582,45.222699913183405,173.0661513804273
12685,5,1.0,4.752015924070796,17.654016731598652,82.24187565023603,314.7376191253164
12689,1,0.9999999999965492,1.1847881247448608,19.25866498003835,22.368582116982587,85.60400918687037
12691,5,1.0,1.2194039606253253,32.20544230338804,38.49891185736609,147.3343811908556
12693,6,1.0,1.4143612380655746,20.147259762306277,27.93495118782121,106.9063656163286
12694,2,1.0,0.6695207131463143,22.258689958842943,14.609494962956655,55.91017501618836
12695,6,1.0,0.8873886453196664,24.124285541702147,20.98649503790929,80.31479620075824
12696,1,0.9999999999965492,1.4472633366400152,18.561507539156526,26.33494354935256,100.78317605222423
12697,2,1.0,1.4178854652941828,21.409745683428678,29.759405045665474,113.88850529738409
12700,3,1.0,1.398274606096526,18.142310577633022,24.868904423198735,95.17268066332329
12701,5,1.0,0.8926739467297684,16.549981155853583,14.48311398762691,55.42651815691151
12703,3,1.0,0.5392632642793526,13.855932294217341,7.3250091943119156,28.032628580768016
12704,7,1.0,3.4133859359906253,21.911683637677182,73.32173431981772,280.60045940710916
12705,12,1.0,2.061206017286258,19.0858832620199,38.56605800673295,147.59134783975418
12708,17,1.0,2.1876297081964364,16.459801417132496,35.29961665752359,135.09075777983284
12709,31,1.0,3.7704528523071748,61.758102333463235,228.27536331067407,873.6041558551154
12710,2,1.0,1.7539758828250736,15.34315141850229,26.382125010766124,100.96373833530367
12711,1,0.9999999999965492,1.5626593090495813,23.82484917164268,36.497746359845806,139.67597044589775
12712,20,1.0,2.5189581146442506,25.447299739574024,62.83971934991636,240.48604799346683
12714,11,1.0,1.3909032381199462,19.007534494597547,25.91757063682716,99.18590026373847
12716,1,0.9999999999965492,0.9972320155993754,17.386977707268056,16.997767928145727,65.05003644252263
12717,2,1.0,0.5471334662794511,17.077784232282948,9.160019273129683,35.05516665777283
12719,1,0.9999999999965492,1.650387197828444,18.475378315663008,29.89171078154939,114.39483606841117
12720,28,1.0,4.731352496154453,14.92952104262768,69.24728742263623,265.00765214763493
12721,7,1.0,1.468378601218955,16.168386324712667,23.27428294982431,89.07010381949725
12722,3,1.0,3.1573376165628857,19.82903417829254,61.37537667619808,234.88204488598163
12723,4,1.0,4.099968568947153,11.172967247649842,44.907681971673625,171.86058552837613
12724,6,1.0,1.0839461396579217,17.57864309953757,18.67947376044547,71.48588296891012
12725,2,1.0,1.0211227694558864,19.57073568104013,19.591004176995447,74.97428727385795
12726,10,1.0,1.534334328905564,22.26121635414199,33.48424244777924,128.14336568695003
12727,9,1.0,1.2955884869449492,25.737428804351925,32.68916473029718,125.10062297417284
12728,4,1.0,1.240389880241183,17.29074250107301,21.025360112358385,80.46353187711007
12731,16,1.0,2.271828635416947,65.5298979306868,145.94413477626375,558.5245854573786
12733,3,1.0,0.7086960713688683,16.54496632926355,11.494696219795985,43.9899174500039
12734,2,1.0,3.066296663434725,34.90828217637647,104.93351809513572,401.5779721776279
12735,1,0.9999999999965492,2.5609399643227007,19.789361300776974,49.68242212520814,190.13339771783419
12739,1,0.9999999999965492,0.5144312663882727,30.957301591300133,15.612125725382551,59.74721808619046
12743,1,0.9999999999965492,3.6842664601779433,7.236260528458514,26.135861033616116,100.02129220026964
12744,7,1.0,1.2311670240507526,40.01414608674668,48.29499366272517,184.8237433898382
12745,1,0.9999999999965492,1.307768520218699,35.635729378742845,45.68652400624085,174.84119468516337
12747,25,1.0,3.003547548939078,36.20448421476546,106.60276312627255,407.9661315268913
12748,321,1.0,37.060105385526676,7.265086803982553,263.9484056076012,1010.1240042984598
12749,8,1.0,1.4275463202230578,20.688216966068783,28.952419077699943,110.80019000524118
12753,5,1.0,1.3864562075946933,109.10544144331277,148.29419564545418,567.518210139707
12754,2,1.0,2.222188828163319,49.055843220536616,106.86691941478706,408.97705109392996
12755,10,1.0,2.1402439295454645,141.21941333375761,296.29836993509605,1133.9265157410862
12757,8,1.0,3.32016227862646,11.890754424551657,38.702614694474704,148.11394689815197
12758,6,1.0,0.9364760813265757,32.10412829754676,29.47332663308349,112.79369030505377
12759,7,1.0,0.9801750232225371,16.142165321238842,15.510900354558853,59.359831101685934
12762,1,0.9999999999965492,2.7188388765114344,28.25465293330929,75.30867968430705,288.20445005550954
12763,1,0.9999999999965492,0.6347658792414441,26.8113859831381,16.684163002534515,63.84987816728315
12765,5,1.0,2.473243932083857,21.54981523777147,52.24949395411224,199.9575179627212
12766,8,1.0,1.7884892095508071,20.718424081929236,36.32575319683531,139.0177568752113
12770,1,0.9999999999965492,0.6022555106457338,117.4537788142639,69.34567208865244,265.3841678252723
12775,6,1.0,1.4240073410820797,21.452031200085294,29.946924899429753,114.60613912863889
12778,8,1.0,1.2782013740995806,15.062830211492377,18.874586508773277,72.23257461941242
12779,13,1.0,1.6821892794471613,24.491216783046557,40.38841487254532,154.5654623842943
12781,1,0.9999999999965492,0.6560132386926135,35.516080405318625,22.8406900077243,87.4107543799673
12782,10,1.0,1.7555240694781344,18.097930143202035,31.146358723258626,119.19634263537455
12783,3,1.0,2.9483728923879755,17.614758431423592,50.91323427849312,194.8436853134488
12784,1,0.9999999999965492,0.31448309602275953,15.07790449332564,4.648468365715821,17.789573188078805
12785,2,1.0,0.6436377284883202,18.5586495009911,11.710068850703548,44.814143168844275
12787,3,1.0,0.7904308327736975,20.963835349765816,16.244494376604816,62.167277236368996
12788,3,1.0,3.1573376165628857,18.492118771218426,57.23731902015685,219.0458008294301
12789,2,1.0,0.3941345251945377,46.35651570365572,17.911289383434898,68.5460604033619
12790,1,0.9999999999965492,0.6634153507063245,18.612477352529588,12.10490217488388,46.325160511546414
12791,4,1.0,1.4985654958728294,36.95798284860264,54.29446696144649,207.78357896163553
12792,1,0.9999999999965492,0.5412676913469594,18.87339834232499,10.014604348437608,38.32564255360881
12793,2,1.0,2.339274076007124,19.557873455867764,44.851226643077396,171.64453238551167
12794,1,0.9999999999965492,1.8991658114872991,22.05687213055035,41.06562097405556,157.15711334508956
12797,1,0.9999999999965492,1.6659752071958527,20.3154583266388,33.17926369311553,126.97621955406194
12798,3,1.0,0.7766505206324457,257.71041752913453,196.2136413956079,750.9047409789359
12800,1,0.9999999999965492,0.6947731871145927,18.620878425066493,12.682789945521792,48.5367226824502
12802,4,1.0,1.050627572318128,17.441656939910896,17.96420984520089,68.74858569850576
12804,1,0.9999999999965492,2.15431957219206,8.027480459364092,16.953562415542947,64.88086304176032
12805,3,1.0,1.0455017000186118,23.765729922487484,24.358328666612792,93.21871990135807
12806,1,0.9999999999965492,2.7614035820288225,42.61280212691231,115.35636503250758,441.46594899770156
12808,4,1.0,0.9439818888041634,17.100780070932565,15.825271481168834,60.56292160915183
12809,2,1.0,0.5153772576667799,19.237369114464414,9.71946843470365,37.196164728929276
12810,1,0.9999999999965492,0.9289555872656391,19.690497702304437,17.931772904317725,68.62445032994113
12811,3,1.0,1.674152068325236,18.523956400656722,30.401865912589876,116.34718710684274
12813,2,1.0,1.1151663507009921,39.948744184420136,43.673135523575276,167.1360068790934
12815,1,0.9999999999965492,1.802146273106132,22.123650638487682,39.085746876813076,149.58018426112605
12816,1,0.9999999999965492,1.3793567809720786,19.71977031669568,26.665519669719572,102.04828266903384
12817,2,1.0,1.326124561385082,27.3821179779843,35.59778219043652,136.23182988200077
12820,10,1.0,1.266423106342043,17.216128777771647,21.374005346236075,81.79778854334522
12821,1,0.9999999999965492,0.3964836666583525,19.952751239722083,7.755319143784698,29.67941408890741
12822,1,0.9999999999965492,2.7614035820288225,23.542248900759432,63.730806760699096,243.89621742218284
12823,17,1.0,2.479593135247165,361.0687794313125,877.6916133768827,3358.904044155281
